HydroID,staSeq,date,sampYr,lev1Name,lev1Memb,lev2Name,lev2Memb,levPropNum,taxa,hq,lcYr,area_sqkm,length_km,sum_strdrf_pct,catch_strdrf_pct,slp_mean,rc_sqkm,ag,coreforest,dev,fragforest,openwater,wetland
201487804,14599,2002-10-22,2002,3,1,3,0,3,bug,0,2002,73.2537,110.176938717,0.05016916,0.218969555,12.0164305673554,0.805420067518774,0.163257023,0.408776713805568,0.070835182953897,0.277544549432431,0.014699727313083,0.057429133109265
201487804,14599,2004-07-06,2004,4,1,NA,0,4,fish,0,2002,73.2537,110.176938717,0.05016916,0.218969555,12.0164305673554,0.805420067518774,0.163257023,0.408776713805568,0.070835182953897,0.277544549432431,0.014699727313083,0.057429133109265
201487804,14599,2008-05-27,2008,3,0.90361446,2,0.096385542,2.903614464,fish,0,2006,73.2537,110.176938717,0.05016916,0.218969555,12.0164305673554,0.805420067518774,0.161494071,0.402600038049337,0.072154226647219,0.281603145411884,0.014458748176803,0.057150104635678
201487804,14599,2014-10-09,2014,2,0.635135135,3,0.364864865,2.364864865,bug,1,2015,73.2537,110.176938717,0.05016916,0.218969555,12.0164305673554,0.805420067518774,0.161506754,0.402879066522925,0.073168875642083,0.283289999365844,0.01401483924155,0.057099372185934
201487804,14599,2005-07-20,2005,3,0.986409156,4,0.01359084,3.013590828,fish,0,2006,73.2537,110.176938717,0.05016916,0.218969555,12.0164305673554,0.805420067518774,0.161494071,0.402600038049337,0.072154226647219,0.281603145411884,0.014458748176803,0.057150104635678
201487804,14599,2009-11-03,2009,3,1,3,0,3,bug,0,2010,73.2537,110.176938717,0.05016916,0.218969555,12.0164305673554,0.805420067518774,0.161861881,0.398909252330522,0.072217642209398,0.284139767899042,0.014458748176803,0.05711205529837
201487804,14599,1999-10-22,1999,2,0.905405405,3,0.0946,2.094594595,bug,1,2002,73.2537,110.176938717,0.05016916,0.218969555,12.0164305673554,0.805420067518774,0.163257023,0.408776713805568,0.070835182953897,0.277544549432431,0.014699727313083,0.057429133109265
201487804,14599,2009-08-05,2009,3,0.75,4,0.25,3.25,fish,0,2010,73.2537,110.176938717,0.05016916,0.218969555,12.0164305673554,0.805420067518774,0.161861881,0.398909252330522,0.072217642209398,0.284139767899042,0.014458748176803,0.05711205529837
201487805,14878,2002-07-01,2002,5,1,NA,0,5,fish,0,2002,86.4315,126.203515476,0.075215225,0.499597532,10.9056074473599,0.740470777436467,0.161245593,0.401700490153926,0.069857683377763,0.285751139392897,0.014134921317396,0.065181872903947
201487805,14878,1994-08-04,1994,4,1,NA,0,4,fish,0,1995,86.4315,126.203515476,0.075215225,0.499597532,10.9056074473599,0.740470777436467,0.164459541,0.415383953908333,0.067191933958208,0.280602373376903,0.01487660159945,0.065257115831112
201487807,15558,2004-08-26,2004,4,0.51108374,3,0.488916256,3.511083728,fish,0,2002,46.9431,90.899692911,0.03238976,0.203457117,13.6332979161262,1.25684072845637,0.046753761,0.571298495645289,0.073733174980206,0.2493072050673,0.022961203483769,0.043962787015044
201487827,15248,1994-08-30,1994,2,0.581005587,3,0.41899441,2.418994403,fish,1,1995,42.8949,71.851376335,0.056950663,9.05E-05,13.1657866548635,0.862573406162504,0.142909737,0.478863478863479,0.058255370755371,0.257579695079695,0.020486832986833,0.063734407484408
201487836,15742,2012-06-15,2012,3,0.651515152,4,0.34848485,3.348484855,fish,0,2010,32.5107,61.458984822,0.428698867,0.18754288,7.10709156535863,0.430627454960982,0.329686027,0.19324057937891,0.0907636488301,0.259263491700711,0.004771019626889,0.079621746707425
201487836,20293,2019-08-29,2019,3,0.657142857,4,0.34285714,3.342857131,fish,0,2015,32.5107,61.458984822,0.428698867,0.18754288,7.10709156535863,0.430627454960982,0.328143302,0.194697597348799,0.091477873325144,0.2607205096706,0.004771019626889,0.079621746707425
201487844,16469,1994-08-08,1994,6,1,NA,0,6,fish,0,1995,3.3201,5.412503771,0.081942031,0.081942031,11.4245843304563,1.50597873558025,0.004201681,0.563025210084034,0.067226890756303,0.268067226890756,0.034173669467787,0.03109243697479
201487844,16469,2018-07-17,2018,3,1,NA,0,3,fish,0,2015,3.3201,5.412503771,0.081942031,0.081942031,11.4245843304563,1.50597873558025,0.004201681,0.311484593837535,0.138655462184874,0.433053221288515,0.031652661064426,0.03109243697479
201487845,16468,1994-09-01,1994,4,1,NA,0,4,fish,0,1995,6.3432,11.701025845,0.042832848,6.48E-05,8.9336650297043,1.26119308866187,0.247547943,0.299224125311082,0.074074074074074,0.316205533596838,0.007465963987703,0.07890499194847
201487851,17890,2009-06-23,2009,4,0.777777778,5,0.22222222,4.222222211,fish,0,2010,3.33,6.939950248,2.51E-05,2.51E-05,12.5978399274474,1.2012012012012,0.118994413,0.418994413407821,0.070949720670391,0.302234636871508,0.03463687150838,0.017039106145251
201487851,17069,1994-07-27,1994,1,1,NA,0,1,fish,1,1995,3.33,6.939950248,2.51E-05,2.51E-05,12.5978399274474,1.2012012012012,0.118994413,0.424022346368715,0.068994413407821,0.300837988826816,0.039664804469274,0.014525139664805
201487866,16618,1994-08-10,1994,4,0.75,3,0.25,3.75,fish,0,1995,9.0072,17.802802571,0.001606045,5.41E-05,9.54006950894047,0.55511146638245,0.026829017,0.70900835827056,0.042616861005056,0.197606026209885,0.009080590238365,0.022495098545042
201487874,17819,2008-08-12,2008,6,1,NA,0,6,fish,0,2006,3.0852,5.630392309,0.017452102,0.035577722,8.69572739682866,0.648256190846623,0.002401681,0.621435004503152,0.064845391774242,0.22725908135695,0.025818072650856,0.089162413689583
201487876,16664,1994-07-26,1994,4,1,NA,0,4,fish,0,1995,151.9686,253.278372804,0.203232614,0.651722347,9.83228419779405,0.802797419993341,0.039321172,0.554109404802661,0.075707927813371,0.222801633491466,0.040018095564141,0.073959505061867
201487876,14205,1999-10-28,1999,4,1,4,0,4,bug,0,2002,151.9686,253.278372804,0.203232614,0.651722347,9.83228419779405,0.802797419993341,0.039712427,0.531367682300582,0.079761089646403,0.231329779429745,0.039993642099085,0.073299261505355
201487888,17294,2008-05-23,2008,3,0.75,4,0.25,3.25,fish,0,2006,14.4819,29.510772682,0.032487515,2.6E-05,10.2020375231152,1.93344795917663,0.09197099,0.38425004813555,0.105513124959887,0.338681727745331,0.026057377575252,0.018869135485527
201487907,14593,1999-10-22,1999,3,0.5,4,0.5,3.5,bug,0,2002,36.1377,59.890692612,0.091905354,0.263263715,10.443603316684,1.16222117068878,0.051133734,0.444752943596072,0.096380276620906,0.284307676487223,0.060183042829966,0.050928068281146
201487907,14593,2009-11-03,2009,3,1,3,0,3,bug,0,2010,36.1377,59.890692612,0.091905354,0.263263715,10.443603316684,1.16222117068878,0.049514114,0.42847961334773,0.099825183814078,0.291377448712016,0.061108540284848,0.050002570826264
201487907,14593,2010-06-17,2010,3,0.77100271,5,0.22899729,3.45799458,fish,0,2010,36.1377,59.890692612,0.091905354,0.263263715,10.443603316684,1.16222117068878,0.049514114,0.42847961334773,0.099825183814078,0.291377448712016,0.061108540284848,0.050002570826264
201487907,14593,2014-09-30,2014,3,1,3,0,3,bug,0,2015,36.1377,59.890692612,0.091905354,0.263263715,10.443603316684,1.16222117068878,0.049411281,0.423877834335956,0.100699264743689,0.295439354208443,0.060671499820042,0.050002570826264
201487907,14593,2009-06-03,2009,2,0.879227053,4,0.12077295,2.241545906,fish,1,2010,36.1377,59.890692612,0.091905354,0.263263715,10.443603316684,1.16222117068878,0.049514114,0.42847961334773,0.099825183814078,0.291377448712016,0.061108540284848,0.050002570826264
201487918,17839,2009-06-23,2009,5,1,NA,0,5,fish,0,2010,2.3832,4.129147683,0.020845762,0.020845762,10.7215017955138,1.25881168177241,0.031578947,0.615594541910331,0.04990253411306,0.259259259259259,0.014424951267057,0.016764132553606
201487925,14997,2003-07-22,2003,3,0.75,4,0.25,3.25,fish,0,2002,13.0626,17.866131937,0.168763323,0.438606887,17.4360200060942,0.765544378607628,0.04515395,0.513546185024532,0.093578894972623,0.304984711654697,0.000568868662448,0.008746355685131
201487925,14997,2012-10-16,2012,2,0.5,3,0.5,2.5,bug,0,2010,13.0626,17.866131937,0.168763323,0.438606887,17.4360200060942,0.765544378607628,0.037332006,0.503875417762924,0.097418758444144,0.310175638199531,0.000568868662448,0.008746355685131
201487925,16629,1988-06-20,1988,4,0.666666667,5,0.33333333,4.333333317,fish,0,1990,13.0626,17.866131937,0.168763323,0.438606887,17.4360200060942,0.765544378607628,0.046505013,0.528123444499751,0.091445637488445,0.296593898883595,0.000995520159283,0.008746355685131
201487925,14997,2004-11-01,2004,2,1,2,0,2,bug,1,2002,13.0626,17.866131937,0.168763323,0.438606887,17.4360200060942,0.765544378607628,0.04515395,0.513546185024532,0.093578894972623,0.304984711654697,0.000568868662448,0.008746355685131
201487926,19851,2016-07-15,2016,1,1,NA,0,1,fish,1,2015,3.6036,4.85799028,0.194813028,0.248012798,13.3419222804863,1.38750138750139,0.057717083,0.22262303530018,0.12084514300438,0.488276217469724,0,0.014686936356609
201487963,17854,2010-06-29,2010,1,1,NA,0,1,fish,1,2010,1.7811,2.764336433,0.020608394,0.020608394,7.86602943968771,1.12290157767672,0.084462982,0.484880083420229,0.082898852971846,0.319082377476538,0.000521376433785,0.018769551616267
201487964,14303,2004-10-04,2004,4,0.5,5,0.5,4.5,bug,0,2002,54.1782,105.033545275,0.340773177,0.045520347,6.10816060770726,0.498355427090601,0.338798189,0.148339964329812,0.106873370832762,0.247924955412265,0.002983948415421,0.057243792015366
201487964,14303,1998-10-13,1998,5,1,5,0,5,bug,0,1995,54.1782,105.033545275,0.340773177,0.045520347,6.10816060770726,0.498355427090601,0.345812183,0.148305666072164,0.102723281657292,0.252572369323638,0.003361229249554,0.057621072849499
201487964,14303,2000-07-06,2000,2,0.62406015,3,0.37593985,2.375939851,fish,1,2002,54.1782,105.033545275,0.340773177,0.045520347,6.10816060770726,0.498355427090601,0.338798189,0.148339964329812,0.106873370832762,0.247924955412265,0.002983948415421,0.057243792015366
201487964,14303,2012-07-24,2012,3,0.78534031,2,0.214659686,2.785340302,fish,0,2010,54.1782,105.033545275,0.340773177,0.045520347,6.10816060770726,0.498355427090601,0.328714501,0.147276718342708,0.111006310879407,0.248319385375223,0.002881053642475,0.05714089724242
201487964,14303,2008-09-22,2008,4,1,4,0,4,bug,0,2006,54.1782,105.033545275,0.340773177,0.045520347,6.10816060770726,0.498355427090601,0.328234326,0.147396762244478,0.110577582658801,0.249056797914666,0.002881053642475,0.057175195500069
201487964,16877,1988-09-08,1988,3,1,NA,0,3,fish,0,1990,54.1782,105.033545275,0.340773177,0.045520347,6.10816060770726,0.498355427090601,0.353083413,0.15345040471944,0.097612841267664,0.255624914254356,0.003927150500755,0.057363835917135
201487966,16387,2011-11-10,2011,3,1,3,0,3,bug,0,2010,4.7025,7.530308842,0.032068261,0.058347364,22.5528503180766,1.48856990962254,0,0.597510373443983,0.078245406046236,0.285121517486663,0.026081802015412,0.019956530329974
201487966,16387,2012-06-27,2012,2,1,NA,0,2,fish,1,2010,4.7025,7.530308842,0.032068261,0.058347364,22.5528503180766,1.48856990962254,0,0.597510373443983,0.078245406046236,0.285121517486663,0.026081802015412,0.019956530329974
201487966,16387,2014-09-29,2014,2,1,2,0,2,bug,1,2015,4.7025,7.530308842,0.032068261,0.058347364,22.5528503180766,1.48856990962254,0,0.591582691167753,0.078245406046236,0.290851610353685,0.026872159652243,0.019166172693144
201487966,16387,2012-10-11,2012,2,1,2,0,2,bug,1,2010,4.7025,7.530308842,0.032068261,0.058347364,22.5528503180766,1.48856990962254,0,0.597510373443983,0.078245406046236,0.285121517486663,0.026081802015412,0.019956530329974
201487966,16387,2011-07-19,2011,1,1,NA,0,1,fish,1,2010,4.7025,7.530308842,0.032068261,0.058347364,22.5528503180766,1.48856990962254,0,0.597510373443983,0.078245406046236,0.285121517486663,0.026081802015412,0.019956530329974
201487968,17009,1994-06-16,1994,4,1,NA,0,4,fish,0,1995,54.7794,107.008351766,0.032950662,0.000151814,14.4951624411325,1.24134254847625,0.049372456,0.568419267299864,0.073575305291723,0.251458616010855,0.022625508819539,0.042588195386703
201487984,16873,1994-06-15,1994,4,1,NA,0,4,fish,0,1995,17.2863,35.492880408,0.027226777,0.000119318,8.24130655175741,1.85117694359117,0.08627177,0.42093098258439,0.100784777467211,0.322780047301656,0.026230918082133,0.018329391528704
201487984,16873,2018-10-01,2018,2,0.833333333,3,0.16666667,2.166666677,bug,1,2015,17.2863,35.492880408,0.027226777,0.000119318,8.24130655175741,1.85117694359117,0.086755536,0.396581380348312,0.103311115889056,0.335895506342722,0.024725865405289,0.018920662223178
201487984,16873,2018-07-11,2018,3,0.886363636,4,0.11363636,3.113636349,fish,0,2015,17.2863,35.492880408,0.027226777,0.000119318,8.24130655175741,1.85117694359117,0.086755536,0.396581380348312,0.103311115889056,0.335895506342722,0.024725865405289,0.018920662223178
201487985,15776,2014-10-09,2014,3,1,3,0,3,bug,0,2015,11.9556,24.068994823,0.001468768,0.00540135,9.77315360539878,0.836428117367593,0.022538276,0.669464521644517,0.050205953213647,0.23276599051838,0.00660604647548,0.04243413383073
201487986,17772,2006-06-13,2006,6,1,NA,0,6,fish,0,2006,4.0455,7.284253184,0.138472667,0.509772952,7.25321662577522,1.48312940304042,0.141576649,0.314640312571823,0.069409331188233,0.333486554814985,0.024362215582625,0.160882555734314
201487995,16499,1989-06-19,1989,4,1,NA,0,4,fish,0,1990,6.7158,3.724990217,0.004468954,0.000155111,8.15184778540848,1.19122070341583,0.145524969,0.060035966247061,0.3736339742703,0.226310693041915,0.00843823488726,0.007884908009407
201487996,14590,2009-10-02,2009,3,1,3,0,3,bug,0,2010,76.0266,140.049569213,0.07791268,0.283735655,12.1896225821056,0.986496831372178,0.035061572,0.610254593432369,0.059238174354965,0.227997947615324,0.035415852228303,0.036319878811572
201487996,14590,2004-07-16,2004,4,0.5,2,0.25,3.25,fish,0,2002,76.0266,140.049569213,0.07791268,0.283735655,12.1896225821056,0.986496831372178,0.035073788,0.619062744331509,0.05907935887412,0.222488272087568,0.035745699765442,0.036283229085223
201487996,14590,2009-08-10,2009,2,0.5,3,0.5,2.5,fish,0,2010,76.0266,140.049569213,0.07791268,0.283735655,12.1896225821056,0.986496831372178,0.035061572,0.610254593432369,0.059238174354965,0.227997947615324,0.035415852228303,0.036319878811572
201487996,14590,2005-07-14,2005,3,0.83333333,2,0.166666667,2.833333323,fish,0,2006,76.0266,140.049569213,0.07791268,0.283735655,12.1896225821056,0.986496831372178,0.035000489,0.611231919468335,0.059225957779515,0.227106137607506,0.035415852228303,0.036258795934324
201487996,14590,2007-09-21,2007,2,0.5,3,0.5,2.5,bug,0,2006,76.0266,140.049569213,0.07791268,0.283735655,12.1896225821056,0.986496831372178,0.035000489,0.611231919468335,0.059225957779515,0.227106137607506,0.035415852228303,0.036258795934324
201487996,14590,1999-10-19,1999,2,1,2,0,2,bug,1,2002,76.0266,140.049569213,0.07791268,0.283735655,12.1896225821056,0.986496831372178,0.035073788,0.619062744331509,0.05907935887412,0.222488272087568,0.035745699765442,0.036283229085223
201487997,17079,1994-06-23,1994,4,1,NA,0,4,fish,0,1995,84.8826,175.79742194,0.081694228,0.412201696,12.5637679042287,1.5550890288469,0.099008384,0.440196572028982,0.079712365650242,0.296291837226102,0.038110456843903,0.069697699363002
201487997,14589,2014-10-09,2014,4,0.694214876,3,0.305785124,3.694214876,bug,0,2015,84.8826,175.79742194,0.081694228,0.412201696,12.5637679042287,1.5550890288469,0.095845282,0.423155221854957,0.084593831403367,0.307028872884881,0.036195083510277,0.070431013725018
201487997,14589,2005-07-14,2005,3,1,NA,0,3,fish,0,2006,84.8826,175.79742194,0.081694228,0.412201696,12.5637679042287,1.5550890288469,0.095735832,0.425836744522032,0.083433662412714,0.303329466103364,0.036359258367445,0.070452903705974
201487997,14589,2009-08-05,2009,3,0.81521739,2,0.184782609,2.815217387,fish,0,2010,84.8826,175.79742194,0.081694228,0.412201696,12.5637679042287,1.5550890288469,0.096140796,0.421754263073791,0.083751067136572,0.307488562484951,0.036370203357923,0.070452903705974
201487997,14589,2009-10-02,2009,3,0.865853659,2,0.134146341,2.865853659,bug,0,2010,84.8826,175.79742194,0.081694228,0.412201696,12.5637679042287,1.5550890288469,0.096140796,0.421754263073791,0.083751067136572,0.307488562484951,0.036370203357923,0.070452903705974
201487997,14589,1999-10-19,1999,2,1,2,0,2,bug,1,2002,84.8826,175.79742194,0.081694228,0.412201696,12.5637679042287,1.5550890288469,0.095856227,0.430028675875052,0.082284438412539,0.30105290808397,0.036808002977037,0.070496683667885
201487997,14589,2004-07-16,2004,3,0.92592593,2,0.074074074,2.925925938,fish,0,2002,84.8826,175.79742194,0.081694228,0.412201696,12.5637679042287,1.5550890288469,0.095856227,0.430028675875052,0.082284438412539,0.30105290808397,0.036808002977037,0.070496683667885
201488003,18464,2013-06-21,2013,2,1,NA,0,2,fish,1,2015,1.8459,3.587541536,0.619062727,0.619062727,12.3011639736961,1.08348231215125,0.043390515,0.446518668012109,0.08526740665994,0.325428859737639,0,0.002522704339051
201488020,14584,2006-08-22,2006,6,1,NA,0,6,fish,0,2006,56.1186,109.706926167,0.03452936,0.341075269,11.388359974524,1.24735827337104,0.04684085,0.538081992184913,0.080601364328764,0.269935095039407,0.021574276442149,0.042072322670376
201488020,14584,2018-10-01,2018,2,0.5,3,0.5,2.5,bug,0,2015,56.1186,109.706926167,0.03452936,0.341075269,11.388359974524,1.24735827337104,0.046509703,0.535813630041725,0.081147758129678,0.272186899794688,0.021392145175177,0.042055765282469
201488020,14584,2000-10-03,2000,2,0.5,3,0.5,2.5,bug,0,2002,56.1186,109.706926167,0.03452936,0.341075269,11.388359974524,1.24735827337104,0.046890523,0.549970196701768,0.078862838598583,0.261507384595006,0.021789522484933,0.042088880058282
201488020,14584,2009-10-21,2009,2,1,2,0,2,bug,1,2010,56.1186,109.706926167,0.03452936,0.341075269,11.388359974524,1.24735827337104,0.046956752,0.537038876746804,0.080667593880389,0.270680177495198,0.021590833830055,0.042022650506656
201488020,14584,2012-10-12,2012,3,1,3,0,3,bug,0,2010,56.1186,109.706926167,0.03452936,0.341075269,11.388359974524,1.24735827337104,0.046956752,0.537038876746804,0.080667593880389,0.270680177495198,0.021590833830055,0.042022650506656
201488020,14584,1999-10-13,1999,3,0.6,2,0.4,2.6,bug,0,2002,56.1186,109.706926167,0.03452936,0.341075269,11.388359974524,1.24735827337104,0.046890523,0.549970196701768,0.078862838598583,0.261507384595006,0.021789522484933,0.042088880058282
201488020,14584,2009-08-18,2009,4,0.75,3,0.25,3.75,fish,0,2010,56.1186,109.706926167,0.03452936,0.341075269,11.388359974524,1.24735827337104,0.046956752,0.537038876746804,0.080667593880389,0.270680177495198,0.021590833830055,0.042022650506656
201488020,14584,2014-09-16,2014,3,1,3,0,3,bug,0,2015,56.1186,109.706926167,0.03452936,0.341075269,11.388359974524,1.24735827337104,0.046509703,0.535813630041725,0.081147758129678,0.272186899794688,0.021392145175177,0.042055765282469
201488020,14584,2001-10-17,2001,2,1,2,0,2,bug,1,2002,56.1186,109.706926167,0.03452936,0.341075269,11.388359974524,1.24735827337104,0.046890523,0.549970196701768,0.078862838598583,0.261507384595006,0.021789522484933,0.042088880058282
201488020,14584,2007-09-21,2007,2,1,2,0,2,bug,1,2006,56.1186,109.706926167,0.03452936,0.341075269,11.388359974524,1.24735827337104,0.04684085,0.538081992184913,0.080601364328764,0.269935095039407,0.021574276442149,0.042072322670376
201488020,14584,2003-10-02,2003,3,1,3,0,3,bug,0,2002,56.1186,109.706926167,0.03452936,0.341075269,11.388359974524,1.24735827337104,0.046890523,0.549970196701768,0.078862838598583,0.261507384595006,0.021789522484933,0.042088880058282
201488020,14584,2017-10-03,2017,3,1,3,0,3,bug,0,2015,56.1186,109.706926167,0.03452936,0.341075269,11.388359974524,1.24735827337104,0.046509703,0.535813630041725,0.081147758129678,0.272186899794688,0.021392145175177,0.042055765282469
201488020,14584,2002-10-23,2002,2,1,2,0,2,bug,1,2002,56.1186,109.706926167,0.03452936,0.341075269,11.388359974524,1.24735827337104,0.046890523,0.549970196701768,0.078862838598583,0.261507384595006,0.021789522484933,0.042088880058282
201488020,14584,2005-08-23,2005,4,1,NA,0,4,fish,0,2006,56.1186,109.706926167,0.03452936,0.341075269,11.388359974524,1.24735827337104,0.04684085,0.538081992184913,0.080601364328764,0.269935095039407,0.021574276442149,0.042072322670376
201488020,14584,2004-08-26,2004,4,0.75,3,0.25,3.75,fish,0,2002,56.1186,109.706926167,0.03452936,0.341075269,11.388359974524,1.24735827337104,0.046890523,0.549970196701768,0.078862838598583,0.261507384595006,0.021789522484933,0.042088880058282
201488042,19644,2017-10-03,2017,4,1,4,0,4,bug,0,2015,22.5126,43.244355165,0.038315699,0.008784096,12.7098462189765,1.86562191839237,0.044447196,0.525937848210969,0.073954851223639,0.281622714704304,0.028599727621642,0.029342577689736
201488042,19644,2017-08-15,2017,4,1,NA,0,4,fish,0,2015,22.5126,43.244355165,0.038315699,0.008784096,12.7098462189765,1.86562191839237,0.044447196,0.525937848210969,0.073954851223639,0.281622714704304,0.028599727621642,0.029342577689736
201488048,17189,1994-07-28,1994,5,0.42326733,4,0.326732673,4.173267343,fish,0,1995,12.8664,15.257108753,0.207546925,0.484684045,13.5562563522841,0.310887272275073,0.144765343,0.394945848375451,0.061083032490975,0.327797833935018,0.010252707581227,0.112490974729242
201488054,15172,2004-06-30,2004,3,1,NA,0,3,fish,0,2002,12.6477,15.774566307,0.176088365,0.178433674,12.2837151957409,0.711591830925781,0.008884646,0.646596666421911,0.068140098391952,0.248843527424921,0.00176224392393,0.011821719656362
201488054,15172,2012-06-08,2012,3,0.654494382,4,0.34550562,3.345505626,fish,0,2010,12.6477,15.774566307,0.176088365,0.178433674,12.2837151957409,0.711591830925781,0.012629415,0.616932227035759,0.072619135031941,0.264116308098979,0.00176224392393,0.011821719656362
201488055,15726,2005-07-29,2005,3,0.96552815,2,0.034471853,2.965528157,fish,0,2006,31.8996,64.72607286,0.016222635,0.035555556,13.1868887069696,1.4733727068678,0.05669998,0.514728591824248,0.080271553859153,0.288365723609452,0.01876402202733,0.033303225430495
201488074,17853,2010-06-29,2010,5,0.833333333,6,0.16666667,5.166666687,fish,0,2010,2.5407,3.022380366,0.198821166,0.198821166,11.730960198185,0.787184634155941,0.043510055,0.386471663619744,0.092870201096892,0.36672760511883,0.016087751371115,0.039122486288848
201488077,16308,2008-08-31,2008,2,1,NA,0,2,fish,1,2006,101.5803,190.188353459,0.260598921,0.000104559,7.45069229974251,0.797398708214093,0.290270651,0.177610697984981,0.116062526868443,0.244573717860769,0.003951376121615,0.068591133185157
201488077,16308,2008-09-22,2008,4,0.5,5,0.5,4.5,bug,0,2006,101.5803,190.188353459,0.260598921,0.000104559,7.45069229974251,0.797398708214093,0.290270651,0.177610697984981,0.116062526868443,0.244573717860769,0.003951376121615,0.068591133185157
201488077,15747,2012-07-16,2012,3,1,NA,0,3,fish,0,2010,101.5803,190.188353459,0.260598921,0.000104559,7.45069229974251,0.797398708214093,0.289630382,0.173412360855766,0.120096223325924,0.244171262885419,0.0039605228256,0.068545399665231
201488079,15002,2010-08-13,2010,5,1,NA,0,5,fish,0,2010,13.2759,12.53891029,0.658384976,0.172561551,7.71829421419257,0.903893521343186,0.4341866,0.097845852566793,0.154077493355714,0.178206742201707,0.00083927822073,0.019792978038887
201488079,15002,1989-10-03,1989,4,1,NA,0,4,fish,0,1990,13.2759,12.53891029,0.658384976,0.172561551,7.71829421419257,0.903893521343186,0.473772556,0.113232619946846,0.131137221989089,0.174919569170513,0.001258917331095,0.020072737445797
201488089,16501,1988-08-05,1988,2,1,NA,0,2,fish,1,1990,6.4539,8.425240218,0.05893248,0.105733793,16.4951410085565,1.23956057577589,0.004175065,0.739994241289951,0.052980132450331,0.19320472214224,0.002879355024475,0.020155485171322
201488089,16501,2012-10-17,2012,3,1,3,0,3,bug,0,2010,6.4539,8.425240218,0.05893248,0.105733793,16.4951410085565,1.23956057577589,0.002303484,0.682119205298013,0.058882810250504,0.235675208753239,0.00230348401958,0.020587388424993
201488090,16502,2016-10-12,2016,2,1,2,0,2,bug,1,2015,9.9765,12.715184731,0.1634476,0.822962063,12.8819140054843,0.9021199819576,0.011728567,0.668621427906544,0.057525830773527,0.23447826491669,0.002140928977008,0.013776412547706
201488090,16502,2012-06-27,2012,3,0.75,2,0.25,2.75,fish,0,2010,9.9765,12.715184731,0.1634476,0.822962063,12.8819140054843,0.9021199819576,0.011728567,0.669738434329331,0.057525830773527,0.233175090756772,0.002234012845574,0.013776412547706
201488090,16502,1988-08-05,1988,4,0.63663968,3,0.363360324,3.636639692,fish,0,1990,9.9765,12.715184731,0.1634476,0.822962063,12.8819140054843,0.9021199819576,0.010239226,0.715163362189333,0.052592385739551,0.204319091501443,0.002978683794098,0.013404077073443
201488090,16502,2016-07-08,2016,2,1,NA,0,2,fish,1,2015,9.9765,12.715184731,0.1634476,0.822962063,12.8819140054843,0.9021199819576,0.011728567,0.668621427906544,0.057525830773527,0.23447826491669,0.002140928977008,0.013776412547706
201488098,16764,1988-06-17,1988,4,0.9,5,0.1,4.1,fish,0,1990,18.9927,21.901319757,0.448068652,0.55599416,13.72429065421,0.421214466610856,0.194855997,0.256760060632732,0.160774534252604,0.281551024399785,0.00713901520708,0.089433279546233
201488100,16601,1994-06-16,1994,3,0.74418605,2,0.255813953,2.744186057,fish,0,1995,2.6244,4.911198511,3.19E-05,3.19E-05,14.5156227409324,0.762078951379363,0,0.802556818181818,0.026278409090909,0.152698863636364,0.002485795454545,0.007102272727273
201488100,16601,2018-07-30,2018,5,0.56196581,4,0.333333333,4.457264947,fish,0,2015,2.6244,4.911198511,3.19E-05,3.19E-05,14.5156227409324,0.762078951379363,0.011363636,0.786221590909091,0.026633522727273,0.158025568181818,0.002485795454545,0.006747159090909
201488112,19847,2016-07-06,2016,1,1,NA,0,1,fish,1,2015,1.4724,1.738772484,5.68E-05,5.68E-05,11.3483663972637,0.679163270850312,0.036523929,0.656801007556675,0.054156171284635,0.234886649874055,0.000629722921914,0.009445843828715
201488113,19683,2016-07-06,2016,1,1,NA,0,1,fish,1,2015,1.8378,1.852351152,4.55E-05,4.55E-05,9.52498504985864,0.544128849711612,0,0.69873417721519,0.153417721518987,0.145822784810127,0,0.022784810126582
201488126,18623,2012-07-27,2012,4,0.62705531,3,0.372944694,3.627055321,fish,0,2010,114.7545,206.789530737,0.232785654,0.000199084,15.1662995506422,0.792997224509714,0.274679189,0.167963405254423,0.133441282435332,0.24811561348824,0.00403999514229,0.06578958021293
201488126,18520,2012-06-29,2012,5,0.67647059,4,0.323529412,4.676470597,fish,0,2010,114.7545,206.789530737,0.232785654,0.000199084,15.1662995506422,0.792997224509714,0.274679189,0.167963405254423,0.133441282435332,0.24811561348824,0.00403999514229,0.06578958021293
201488129,19718,2017-06-15,2017,3,0.75,2,0.25,2.75,fish,0,2015,6.9408,10.605369304,0.093461321,0.141869651,9.29227319923411,1.58483171968649,0.097041895,0.221657074019542,0.154597778075224,0.415205461116316,0.001338508901084,0.0651853834828
201488138,16388,2008-07-25,2008,2,1,NA,0,2,fish,1,2006,2.8017,2.640158385,0.023841494,0.023841494,12.1955404048334,1.07077845593747,0,0.688557213930348,0.056716417910448,0.234162520729685,0.003648424543947,0.038474295190713
201488146,17961,2009-08-28,2009,6,1,NA,0,6,fish,0,2010,2.4669,3.41160398,0.000101681,0.000188822,11.4634160968671,0,0,0.812876506024096,0.029743975903615,0.134036144578313,0.014307228915663,0.158885542168675
